feature-1 ,feature-2 ,feature-3 ,feature-4 ,feature-5 ,feature-6 ,class 
1.00000000, 1.00000000, 1.00000000, 149.53486140, 1.51428165, 4363.93137513, class-9
1.00000000, 1.00000000, 1.00000000, 143.29886140, 1.43278582, 4600.99164877, class-9
1.00000000, 1.00000000, 1.00000000, 134.92086140, 1.55901769, 3429.91743911, class-9
1.00000000, 1.00000000, 1.00000000, 131.77886140, 1.42138840, 3017.26903742, class-9
1.00000000, 1.00000000, 1.00000000, 133.68886140, 1.41633887, 3347.27831970, class-9
1.00000000, 1.00000000, 1.00000000, 147.85486140, 1.42392473, 3669.32072214, class-9
1.00000000, 1.00000000, 1.00000000, 142.58886140, 1.61934016, 4173.60813214, class-9
1.00000000, 1.00000000, 1.00000000, 151.74286140, 1.60309246, 5137.84818962, class-9
1.00000000, 1.00000000, 1.00000000, 171.51686140, 1.62457617, 6554.34494560, class-9
1.00000000, 1.00000000, 1.00000000, 134.43286140, 1.36222755, 3336.49621124, class-9
1.00000000, 1.00000000, 1.00000000, 153.56286140, 1.64556350, 4823.13261738, class-9
1.00000000, 1.00000000, 1.00000000, 162.28686140, 1.57395839, 5573.32435337, class-9
1.00000000, 1.00000000, 1.00000000, 145.88086140, 1.63179211, 4727.12767387, class-9
1.00000000, 1.00000000, 1.00000000, 129.53686140, 1.28157246, 3024.62992784, class-9
1.00000000, 1.00000000, 1.00000000, 141.48686140, 1.40586513, 3506.94392807, class-9
1.00000000, 2.00000000, 2.00000000, 159.59886140, 1.60895529, 5502.82720887, class-9
1.00000000, 1.00000000, 1.00000000, 144.80486140, 1.53627337, 4127.36785739, class-9
1.00000000, 1.00000000, 1.00000000, 133.12686140, 1.33697184, 2968.13187325, class-9
1.00000000, 1.00000000, 1.00000000, 161.20286140, 1.66942096, 5656.88277755, class-9
1.00000000, 1.00000000, 1.00000000, 140.21486140, 1.38978175, 3632.04157742, class-9
0.00000000, 3.00000000, 1.00000000, 180.34086140, 1.97426373, 10788.40839740, class-9
1.00000000, 1.00000000, 1.00000000, 138.84086140, 1.47613486, 3995.81206803, class-9
1.00000000, 1.00000000, 1.00000000, 134.79686140, 1.34022251, 3433.30540507, class-9
1.00000000, 1.00000000, 1.00000000, 144.99486140, 1.58255732, 4458.55737099, class-9
1.00000000, 1.00000000, 1.00000000, 153.08286140, 1.54921299, 5036.12071079, class-9
1.00000000, 1.00000000, 1.00000000, 128.18086140, 1.30308544, 2349.58260413, class-9
1.00000000, 1.00000000, 1.00000000, 137.60886140, 1.43282595, 3886.52541399, class-9
1.00000000, 1.00000000, 1.00000000, 177.47086140, 1.76232239, 6732.36147467, class-9
1.00000000, 1.00000000, 1.00000000, 157.77086140, 1.50116153, 5613.31509850, class-9
1.00000000, 1.00000000, 1.00000000, 145.66286140, 1.51462457, 3993.68569875, class-9
1.00000000, 1.00000000, 1.00000000, 156.95286140, 1.68554271, 5663.02416935, class-9
1.00000000, 1.00000000, 1.00000000, 136.79086140, 1.38433641, 3384.28945986, class-9
1.00000000, 1.00000000, 1.00000000, 150.42886140, 1.51073307, 4752.26734605, class-9
1.00000000, 1.00000000, 1.00000000, 130.21486140, 1.31778667, 2707.99532740, class-9
1.00000000, 1.00000000, 1.00000000, 123.23686140, 1.40070069, 2867.35651487, class-9
1.00000000, 1.00000000, 1.00000000, 154.88486140, 1.45157654, 4985.37701844, class-9
1.00000000, 1.00000000, 1.00000000, 131.59686140, 1.33868202, 3078.47781712, class-9
1.00000000, 1.00000000, 1.00000000, 141.34686140, 1.40100191, 3372.37219392, class-9
1.00000000, 1.00000000, 1.00000000, 133.92086140, 1.56462053, 3808.02131663, class-9
1.00000000, 1.00000000, 1.00000000, 136.98886140, 1.41295889, 3650.41682253, class-9
1.00000000, 1.00000000, 1.00000000, 155.00886140, 1.65391432, 5159.22849324, class-9
1.00000000, 1.00000000, 1.00000000, 132.52286140, 1.48941457, 3423.61798064, class-9
1.00000000, 1.00000000, 1.00000000, 148.12886140, 1.68498948, 4755.58507784, class-9
1.00000000, 1.00000000, 1.00000000, 130.57886140, 1.44148907, 3346.08393158, class-9
1.00000000, 1.00000000, 1.00000000, 138.57686140, 1.44290507, 3575.01636406, class-9
1.00000000, 1.00000000, 1.00000000, 137.93086140, 1.35301858, 3194.79834919, class-9
1.00000000, 1.00000000, 1.00000000, 135.32686140, 1.37573161, 2986.02659506, class-9
1.00000000, 1.00000000, 1.00000000, 131.91086140, 1.34013465, 2746.51392670, class-9
1.00000000, 1.00000000, 1.00000000, 130.70286140, 1.44285794, 3076.35813106, class-9
1.00000000, 1.00000000, 1.00000000, 142.37286140, 1.53903581, 4074.16566155, class-9
1.00000000, 1.00000000, 1.00000000, 140.61086140, 1.54750212, 4022.35417426, class-9
1.00000000, 1.00000000, 1.00000000, 151.16286140, 1.54274267, 4900.63251141, class-9
1.00000000, 1.00000000, 1.00000000, 140.40386140, 1.63060254, 3943.38056624, class-9
1.00000000, 1.00000000, 1.00000000, 143.02686140, 1.61388531, 4249.88579260, class-9
1.00000000, 1.00000000, 1.00000000, 141.97486140, 1.46831777, 3893.03885890, class-9
1.00000000, 1.00000000, 1.00000000, 141.25686140, 1.56657965, 4140.39526435, class-9
1.00000000, 1.00000000, 1.00000000, 159.35886140, 1.61584912, 5586.48226340, class-9
1.00000000, 1.00000000, 1.00000000, 135.16886140, 1.53881899, 3747.21926173, class-9
1.00000000, 1.00000000, 1.00000000, 133.38286140, 1.53482146, 3755.54953190, class-9
1.00000000, 1.00000000, 1.00000000, 138.65086140, 1.42063672, 3690.07942579, class-9
1.00000000, 1.00000000, 1.00000000, 161.50086140, 1.57379406, 5848.75586630, class-9
1.00000000, 1.00000000, 1.00000000, 142.09886140, 1.50649966, 3962.68766034, class-9
1.00000000, 1.00000000, 1.00000000, 135.95486140, 1.41656929, 3366.19369442, class-9
1.00000000, 1.00000000, 1.00000000, 144.71286140, 1.46924272, 4203.44581191, class-9
1.00000000, 1.00000000, 1.00000000, 137.22086140, 1.50904525, 3737.86499584, class-9
1.00000000, 1.00000000, 1.00000000, 138.55886140, 1.48264430, 3905.88349701, class-9
1.00000000, 1.00000000, 1.00000000, 136.87286140, 1.41841498, 3703.13034691, class-9
1.00000000, 1.00000000, 1.00000000, 128.59486140, 1.28335053, 2595.60022779, class-9
0.00000000, 2.00000000, 0.00000000, 183.90686140, 1.97643888, 9575.16658020, class-9
0.00000000, 2.00000000, 0.00000000, 138.73286140, 1.39770777, 3486.44701557, class-9
1.00000000, 1.00000000, 1.00000000, 135.18686140, 1.35766009, 3049.16975900, class-9
1.00000000, 1.00000000, 1.00000000, 137.50286140, 1.40333102, 3465.85589552, class-9
1.00000000, 1.00000000, 1.00000000, 127.37086140, 1.46442424, 3225.83347319, class-9
1.00000000, 1.00000000, 1.00000000, 146.49086140, 1.44135080, 3786.02765766, class-9
1.00000000, 1.00000000, 1.00000000, 134.78086140, 1.42489643, 3456.04683324, class-9
1.00000000, 1.00000000, 1.00000000, 129.30686140, 1.37770942, 2787.45303795, class-9
1.00000000, 1.00000000, 1.00000000, 133.87886140, 1.34623139, 3355.43267496, class-9
1.00000000, 1.00000000, 1.00000000, 133.20086140, 1.46483651, 3366.47637640, class-9
1.00000000, 1.00000000, 1.00000000, 138.78286140, 1.45600128, 3590.40935171, class-9
1.00000000, 1.00000000, 1.00000000, 132.15886140, 1.51445037, 3409.96178763, class-9
1.00000000, 1.00000000, 1.00000000, 147.70686140, 1.55069769, 4393.09084635, class-9
1.00000000, 1.00000000, 1.00000000, 135.04486140, 1.33936477, 3242.80867370, class-9
1.00000000, 1.00000000, 1.00000000, 140.51286140, 1.51670387, 3837.23209637, class-9
1.00000000, 1.00000000, 1.00000000, 154.22286140, 1.54201036, 4594.75990722, class-9
1.00000000, 1.00000000, 1.00000000, 138.17886140, 1.42905917, 3696.04171885, class-9
1.00000000, 1.00000000, 1.00000000, 139.61886140, 1.38558598, 3607.86202134, class-9
1.00000000, 1.00000000, 1.00000000, 135.64886140, 1.46206249, 3736.66291173, class-9
1.00000000, 1.00000000, 1.00000000, 138.70086140, 1.47779849, 3694.51374331, class-9
1.00000000, 1.00000000, 1.00000000, 153.25686140, 1.66774773, 5103.71986701, class-9
1.00000000, 1.00000000, 1.00000000, 139.88286140, 1.47572881, 3902.31998508, class-9
1.00000000, 1.00000000, 1.00000000, 152.40486140, 1.62034524, 5243.26775360, class-9
1.00000000, 1.00000000, 1.00000000, 142.92686140, 1.42638097, 4118.32732012, class-9
